State,R&D Spend,Marketing Spend,Administration Spend,IT Spend,Logistics Spend,HR Spend,Sales Spend,Product Development Spend,Customer Support Spend,Legal Spend,Energy Spend,Research Spend,Profit
Texas,223435.8243,239292.1455,83368.00398,87187.82744,31105.36896,11022.95342,181462.1125,114790.3197,11489.63522,18416.39736,83231.91697,7976.704976,170304.5766
Nevada,410738.7659,86351.43263,34969.75335,25895.75944,81351.07443,47806.98485,140471.7753,1359.483691,12111.86613,13324.13894,61134.92269,66580.97328,202386.7719
California,68902.43713,263741.7214,116658.4104,71817.49595,30097.75929,39116.95178,59606.99843,30503.96153,29831.10854,35038.91475,40134.05494,68395.79974,122972.8079
New York,276799.658,283492.4177,59017.44224,83913.82288,45186.30964,50183.45643,178588.8229,111407.186,61804.18867,38704.78398,56648.95455,18360.27371,215736.1674
California,12821.74364,48894.81097,184654.9649,86402.46693,72974.83417,1793.711503,201047.4947,111923.9359,80627.71228,12994.68643,58522.56305,6117.003762,53221.54606
California,169047.0567,141489.3035,118722.2068,33095.86455,69599.10269,16392.39884,164440.4443,86749.78391,90025.78039,3422.924397,18222.45868,59367.36755,109841.2786
Nevada,189566.1521,294391.2766,120603.8352,111856.1661,98749.47876,39815.10412,273070.7371,92125.8352,62751.58505,42588.88233,41467.77225,17710.76144,182922.5514
New York,204124.6189,147605.1936,74210.30887,5729.466034,23290.9414,76089.78137,171254.1289,11886.47199,1557.499962,1488.027319,35656.19763,32081.40367,134800.1112
New York,350778.9313,259746.5191,15137.92364,54515.11462,66569.47344,31305.11419,384759.9432,62151.22434,19445.36088,46918.5122,41288.46681,6066.684927,238784.626
Florida,200393.4696,178675.799,11190.03425,117471.472,61358.50892,34525.39006,241714.6195,28558.37596,10872.89418,31753.37383,76588.83767,18875.2972,142904.4609
California,229859.8751,115722.3228,87550.35311,85456.15232,91594.74699,57460.99103,323953.7846,22564.94719,36969.12308,16770.48512,49288.76393,63639.27999,158201.2358
California,126396.6241,89306.14888,21490.24873,40652.04001,16479.85202,48699.62783,48195.58173,97426.0926,50633.74837,13077.41757,94150.98302,64547.31931,89421.80435
Texas,192893.3779,64950.81187,123335.1563,104853.0617,75428.0182,24615.16586,161930.0607,17069.53826,5296.320679,1441.277549,30780.28851,17359.70117,125291.505
Florida,121362.1174,229730.4665,176789.7361,85973.85974,57258.59301,33454.49525,138054.8421,56769.5448,35499.3196,12538.09943,42738.95067,27537.19376,150505.3442
Texas,45866.00265,119029.4495,177168.3892,119844.0542,28191.92111,18198.28411,229945.5433,112690.8105,18738.78779,7748.686774,79121.76743,11604.83511,81177.00824
Texas,305689.8108,155826.2613,133513.855,110783.7276,47969.0565,77315.69527,345139.8404,23114.01461,65059.94646,30996.14482,55510.41015,6859.637793,193577.6456
Texas,337424.2713,150236.0166,46190.20714,92295.97246,34043.88311,11320.11614,35943.59602,117381.2174,46962.96456,9160.733841,55608.75835,79381.56544,193277.7565
Nevada,313550.2695,175297.3136,173284.3821,74250.29595,58352.02688,30375.10598,33667.04523,119320.2703,50036.44705,26902.86204,7227.335975,52791.92215,195854.6255
Nevada,237112.0815,260345.258,177788.2199,21710.9546,89011.06047,3041.278805,340875.4947,67118.44141,43341.48702,29915.70469,41062.76695,43825.62423,199244.3134
Texas,196095.0323,294318.1064,43347.44907,40677.28665,57361.19346,18520.57986,89075.78399,21246.98608,95645.95134,15604.04322,28531.90578,61474.38153,160930.7853
Florida,433033.4883,125237.3415,148798.0867,64026.72199,63540.51941,62657.21993,269157.5355,38616.48166,22258.77739,2718.182502,99934.84204,67366.09562,241203.2555
California,264350.0747,249118.082,60871.31204,90696.29448,52356.03686,16892.84335,219436.8623,51514.64709,52149.76172,2825.44015,32218.79692,64730.46668,192237.4453
Florida,244799.12,230535.6994,161514.8609,78028.76257,6065.385138,7325.0088,333992.97,37809.5827,73865.71947,2291.019278,88680.66041,2306.616494,191287.7056
New York,22564.61225,174191.0407,199461.3905,44651.30984,24052.99713,38481.80121,54410.11939,34395.63401,56127.5969,37217.10869,68270.90603,15757.82396,78294.41447
Nevada,177211.4355,287033.9074,10855.07104,2956.724953,49708.17121,1787.569544,56264.27146,116695.3354,92973.06769,16582.47554,35409.8081,52737.51887,148608.6042
California,196295.8532,64139.98208,179986.3438,75443.40484,31713.29309,7696.5262,224943.2523,19250.41446,38418.86721,40018.70911,55266.36908,30684.98848,129400.7275
California,205423.1626,37232.94204,126412.9541,44272.64631,18994.59618,64802.4437,378819.5681,88266.02114,46903.90477,22154.90837,84372.51624,78616.12943,125122.7952
New York,294284.4609,256918.7803,194809.6107,110722.0285,50909.15135,61946.39424,168924.1146,1048.824443,9763.709206,23196.90694,88570.09321,53566.97862,222008.9093
New York,271465.2479,134549.1959,95676.85592,5544.04726,32958.16955,73295.96681,134142.1296,71945.73766,61290.91199,26131.24752,17718.59975,76567.36379,179184.7381
Texas,307873.4955,254855.812,170240.6465,88554.51607,26552.65667,68506.71944,244642.2827,109997.2175,29532.98488,35938.54136,35278.16784,16914.27205,214487.7623
Nevada,384792.7982,268461.6105,17166.84338,141338.1872,46934.55633,54970.8695,372527.1972,35264.1572,16870.59491,14401.64043,34851.87166,69252.60522,249746.4351
Nevada,408363.012,23424.99012,70379.41477,27812.57153,14195.14155,5134.295727,335586.494,23077.59106,54908.598,6957.780127,6120.390015,26386.83216,172265.1644
Florida,361880.3074,265622.1051,18068.22486,71804.12463,92846.82757,62845.04082,398216.0262,78549.89559,53698.71607,28246.80942,60627.30047,79175.61985,242146.1944
Texas,478206.611,137254.1213,195191.911,15530.45479,86902.50769,67795.35406,13914.59036,85799.56747,8511.292481,17021.90354,85772.36519,13457.40509,245136.8448
Texas,18933.96551,155577.5843,164309.9119,94600.92301,71054.43799,64127.48952,49578.96716,82875.63176,70123.3299,22682.07437,39394.29001,41790.84569,79441.50717
Texas,105931.213,189844.7908,171246.7471,83478.68873,11515.16893,41169.84379,245739.7665,38998.70872,62753.44687,32700.38871,74523.52261,63634.71817,121427.3272
Texas,13705.80874,278282.869,187903.2201,62290.09758,77811.84819,19399.24525,329127.6935,31012.08586,19712.71099,25212.16132,63514.64053,35178.75597,115992.8318
Nevada,327262.6099,10639.24786,21595.17979,79163.79918,80987.77548,67781.06808,117671.5152,114754.3372,47474.05135,31393.66204,38813.57608,37978.64075,150400.7818
Nevada,450034.969,145668.8232,80191.53054,134693.0495,77008.69715,58445.86197,99488.37977,110872.6415,72311.96873,27665.8001,15823.86035,78922.10784,243724.8629
Texas,129306.3253,207878.0025,18851.80336,31051.55674,12282.62282,78480.13278,315855.4408,55420.67658,53414.13831,37250.02222,71513.73757,34599.34387,135402.7613
Florida,464246.927,218198.5525,46104.6548,5339.547732,64746.88775,13299.71522,27270.83227,101697.0701,40153.41854,35590.89427,85747.38656,48721.69595,256556.3249
California,39531.02124,209297.0673,49726.32652,129526.4029,83598.15478,18827.50206,150906.1458,54826.49384,32911.50735,27175.3047,69213.74026,5308.633193,90656.9172
California,467873.6531,44658.36318,96475.90615,87413.32819,58157.98672,17732.05384,204794.6429,51502.29315,61428.9928,34266.24802,3752.091435,67534.59634,224430.2577
Florida,182295.1167,93321.69857,57369.62265,133817.4514,64994.33015,63610.64164,226337.7264,19654.79076,93971.76113,43804.42051,23190.82365,52205.27587,144030.3372
Texas,59696.20594,110821.08,24690.73083,90347.89307,46377.98446,15765.67642,292802.9869,51742.32072,67502.73921,22181.2931,8809.038519,32917.58813,71732.84824
Nevada,248077.162,242308.9763,37660.76237,121903.8413,53342.02467,6266.126556,145164.0608,64952.61569,8399.84446,21225.39056,57897.83776,2277.393656,176827.2262
California,135820.5182,87234.16236,33718.73489,65591.65778,4403.308977,79886.30372,247010.3161,3678.014964,46607.81237,38448.03542,76134.81253,47741.83683,88937.67178
New York,149587.722,67157.96434,194749.9756,112979.2698,64257.33918,2960.559704,236223.292,53849.44762,89191.58902,29545.13802,12836.76033,1999.96845,112345.1127
New York,160572.0828,287447.1656,153062.0388,137130.1371,9063.274076,66984.28075,221308.3598,93981.38999,10351.78015,4479.332231,84157.10642,1095.085499,168934.1851
Florida,403482.6899,7614.669108,193713.4857,86674.19863,44066.44484,29863.98048,257990.9008,81925.48071,98898.6955,44713.48877,56439.87988,49671.78641,190933.841
Texas,274189.0256,299357.1524,90749.39487,28756.20228,29972.85467,67487.62132,107482.4226,76583.68167,94957.86997,2508.37201,69616.96319,15932.34832,194258.2061
California,162540.7726,204662.2832,59281.85392,41782.04702,54997.36707,44815.01881,38436.25767,109237.096,8749.173592,37671.42145,97197.38116,16159.11643,126640.6231
Texas,309063.5538,249398.4433,160667.1735,31399.39738,14208.21722,72228.86713,52112.31046,3145.809169,93407.91872,38180.91299,10200.73685,52608.4537,217023.8191
California,360913.8304,91912.72192,68619.51402,38534.84008,69472.6968,74169.24593,93710.04115,67288.66276,36950.12644,47702.44318,90319.95425,5242.077847,184967.6075
Florida,143585.7604,9223.006912,63379.75787,47349.4865,79706.14216,1718.756321,202578.1845,94694.51296,84626.20754,3652.586012,14358.06421,25759.03936,80007.64614
Florida,212639.0597,222671.508,50338.66848,84159.80044,17172.09052,6957.561903,336974.8865,65418.91054,42419.95043,30245.98618,40509.96305,12805.12027,177249.2456
New York,69724.18574,251072.6561,30287.40075,89022.76116,11326.99565,20778.33964,282010.8701,39543.57076,44644.65616,21964.18796,85440.99224,46833.93321,125148.5525
Texas,98763.18127,223440.4589,55010.2969,65121.96259,15406.0328,53875.91789,316671.0387,17213.81725,63790.06601,17201.01479,90812.9152,53279.44722,115872.4745
New York,343747.7484,47140.83475,74287.35095,93082.27541,87835.62863,71173.50352,143635.3715,106620.0055,77673.26451,5425.609455,51624.42401,57969.73243,173171.66
Texas,98904.79037,227261.2371,136428.8706,14073.08899,53290.73691,37335.41415,164838.228,57020.72469,4345.125944,28570.05186,60222.25455,21163.26614,112147.9035
New York,267330.058,231832.2207,17200.14423,14992.65908,47258.8386,48950.87619,160504.345,105495.7084,59722.44356,24472.99556,71398.43879,8050.730379,185825.0318
Nevada,357432.6682,199269.4521,46048.85323,27430.76013,11564.47009,15891.48837,80789.90784,70716.40257,19486.56642,6123.168449,83610.34951,7216.008898,203340.7746
Nevada,62369.69232,231004.2002,162759.6099,78675.46971,65306.04467,64592.37988,29180.57997,81228.86188,35249.00227,31011.98585,13908.09461,34665.97233,111537.099
Nevada,287982.9876,254546.8247,33649.7751,33671.21245,86931.9596,77418.9208,238411.8567,96707.07737,35448.89795,37159.70289,81386.79221,75721.70832,193094.0695
Nevada,135715.764,186013.2137,71815.80357,43926.09172,82990.40106,22219.3157,395740.59,79439.50981,47436.97368,38596.63675,49165.06275,18200.59371,120520.8287
California,481834.1689,31138.39062,173608.4898,61246.29975,62979.41619,40091.25018,70897.73346,48368.52604,34079.50478,45363.28622,46161.09566,21282.58651,235410.2243
Nevada,246937.3669,148850.2039,35210.43567,122156.1864,8452.592949,7803.17273,23440.50386,62122.37269,11628.75073,21064.06635,43542.1757,8970.215366,141789.8117
Florida,404936.3494,27906.55373,21133.68295,4051.596115,12127.30569,45171.79586,312915.0143,96562.41744,15417.24511,47700.56566,51902.73535,48840.05164,193208.0668
Florida,279611.0057,125225.1942,99484.90904,98108.0654,5881.589724,40719.89191,104771.4726,45464.38527,4310.360571,43406.04085,94614.95423,54709.95704,164062.3583
California,31272.1411,125096.4143,63971.8047,100993.7266,26490.44243,12410.48225,332709.3031,47186.45336,47554.65945,15528.57698,55723.96973,51791.56544,69783.89313
Nevada,320244.174,24472.90402,114864.6311,120201.0555,14430.48525,35923.23084,283054.9835,12387.12381,95490.32179,8804.86883,95411.39875,69029.2892,154748.1068
Nevada,476187.6377,107902.0575,161741.9536,140047.435,26744.75598,27394.26751,378541.0471,109835.5478,12451.84714,22334.08041,19668.4328,39427.64097,260371.2667
Nevada,304789.7919,37744.43914,31743.95519,4980.401644,39120.74752,42224.63915,166526.2581,11833.32148,94680.18481,20693.03669,72965.32593,11622.10622,140530.8275
New York,411402.5411,243429.387,118236.3215,24759.98842,94355.29562,47266.6925,266478.0866,78136.89212,73602.78996,29210.24596,81599.47478,23863.00533,254328.0085
Texas,443261.167,284567.9677,103574.2083,133153.3515,61427.22992,1671.15071,188617.6384,50170.14298,64112.38149,29585.92538,68554.62547,53331.9679,296889.4043
New York,121759.0883,26333.3602,33095.36327,69860.7472,83662.40478,61119.47265,254082.5354,49268.70744,64882.49778,37749.36223,61478.38346,49436.63593,81578.76493
Texas,113901.9716,286758.9862,126679.7047,85559.41456,71324.79857,57328.12906,182591.5679,81866.66855,82846.03719,25984.60746,57351.65255,42949.24725,143194.4192
Nevada,309380.6845,159160.0968,58359.88148,100128.0262,12137.80992,29936.62451,79509.73734,8984.154183,11585.06657,6136.309406,86371.18729,54954.18908,177143.2243
Nevada,211403.9502,93371.875,100127.6921,102501.8575,73856.12023,5181.93891,205619.4793,71650.98817,50970.67803,43056.27544,82521.36652,51353.87718,145791.5111
New York,421532.0384,27674.31221,21043.10323,139897.5797,28234.78927,60639.67064,213790.7596,92871.78253,70012.02269,16178.46458,13984.29468,70624.66627,215684.5695
New York,451011.3305,152684.1591,94618.89116,149548.5138,64271.67685,76458.83768,325188.5201,99557.31819,59095.22406,48593.57556,85161.59039,47295.29382,262215.2152
Texas,183176.4759,239382.0856,64760.37627,108583.3042,34755.23539,19971.97609,295530.6788,21293.11634,83445.12803,6775.145325,42578.72471,62509.50734,167964.0893
Florida,126066.5739,213590.5108,165364.3362,44508.73896,99769.55406,26558.44449,267197.6915,107792.867,8154.899192,47954.30744,26862.28934,20647.86532,145230.1778
Texas,392457.5025,19816.67338,16110.85176,132203.3555,27091.59647,15521.21827,49787.90274,79081.38493,69379.40291,5459.578537,87237.31967,54576.42418,197523.3636
New York,144654.9574,26506.04143,86628.41861,9284.695352,28633.91661,46577.95374,289643.4348,105940.7213,53868.74531,12320.77076,44338.43036,72273.33535,67152.63338
New York,413081.0161,123847.6184,94394.12771,36199.96623,93136.5533,13232.47018,202620.5368,58748.40534,38536.92553,3282.417162,81219.73964,31472.8539,227752.2098
California,217631.7443,92110.69574,146376.1849,134813.0862,3439.796059,29139.32153,358169.3168,65501.96807,34687.22324,35550.54419,27813.55397,62549.2308,159162.2599
New York,337099.4507,73553.3753,116986.0771,39916.34414,69972.2098,56064.0281,368349.019,110365.555,62462.43064,42664.63809,2385.073499,58258.35479,171943.6569
California,56812.30378,87896.32718,135106.4058,34656.35682,72807.31268,45249.16266,26786.85329,108089.2357,89208.54209,22269.48301,50555.0009,5702.569553,62191.31597
Florida,315691.0691,242027.4093,156524.6107,22442.54338,83801.47916,31530.54258,329153.4163,54331.14393,50121.41668,46497.58168,11822.36915,46939.15646,210531.6546
Texas,231366.1626,279122.2758,173129.5799,129148.5401,97469.49175,34199.71854,19890.46922,33655.10316,82647.59324,29924.65452,75928.84364,11284.95859,194235.1821
Texas,297438.147,124505.2949,66205.72186,76008.62236,97584.59,45406.75973,150032.0021,47787.28171,40813.4818,31870.34964,29055.36333,77418.21461,171495.2385
California,92326.96179,272302.7456,109914.4275,101884.1941,7462.398999,1463.313503,219208.4904,47143.9551,11137.05182,42425.54088,45477.27337,65101.19271,135997.8403
Texas,371068.135,99841.23187,168821.0753,37381.82484,82362.09295,7202.279608,63499.81546,35137.15812,7089.067909,15543.21005,10529.28938,9668.180299,209399.8085
New York,432770.568,145548.911,197942.9705,114189.9823,64984.68343,70619.38735,299793.956,32960.97292,6082.102761,18359.02035,30092.60635,10618.40781,264196.3555
Nevada,116202.502,71678.55436,178456.2657,114480.8207,65086.8713,7152.440138,8300.108148,103466.4894,38634.86405,45391.64404,78586.04384,47963.43454,93126.12601
California,56900.1322,193940.4324,77436.11621,48264.50769,13706.64273,56837.4841,71596.62413,9313.568561,34386.53733,45147.21131,16855.61537,28246.24476,80623.21
Texas,21582.90716,293799.429,43057.47086,62781.02969,65368.52948,73683.01496,234414.7478,81635.73067,72075.76534,48847.65603,65421.63699,3757.562867,119526.0413
California,324566.0352,183030.4633,100431.5448,33034.16106,98265.77548,22384.00474,287183.087,21565.58612,74539.32866,45190.07751,91907.73357,43789.67912,209712.0904
California,307476.0777,110555.1548,149620.0831,146531.0315,91270.03838,30268.82353,367074.0256,41996.20131,6034.542915,7241.229766,68624.00246,31639.76288,195861.3462
Nevada,277881.7322,196106.1466,101050.9688,97549.1814,44473.93542,45944.79106,283671.1775,8323.621062,22891.20303,41362.49002,81480.12555,8985.042897,195761.7364
New York,123654.0771,41261.60015,99220.26835,140312.4943,4954.849355,70655.0086,270352.8118,33126.86279,28151.92317,21082.08543,12679.21967,64351.71099,93131.90494
California,201543.938,267154.4287,168454.9321,46901.06046,36867.05551,75410.54139,160764.7528,92442.10746,55213.58643,49549.26644,26571.71895,73291.06446,185403.691
Texas,301293.4042,153409.7655,75473.73692,117719.8551,82812.64085,59425.4966,5507.348083,106316.8236,15307.00717,24141.76725,89664.80752,60770.92079,184887.2207
Florida,253415.7608,137558.1739,172659.9616,115347.0793,70448.41105,7842.961108,52462.9072,27361.73108,14260.18072,28137.96804,72080.35013,65971.36249,174403.302
California,494014.9049,177830.1126,84326.93619,104365.0365,46475.0219,53863.17829,216149.0452,56162.19287,94435.10003,26958.97085,64676.27498,18102.75481,257254.8291
California,76855.47875,189311.2395,69005.45561,144914.5683,6455.051981,33413.99403,271676.3049,56968.5617,80616.08782,16765.11446,67049.14014,21822.26312,102344.7566
Nevada,350620.8315,26173.86284,93528.03268,60246.18974,43262.57805,38185.37896,169892.0721,104955.4614,18884.83531,4676.082356,42591.65432,17473.67568,165041.0122
New York,208116.1964,206372.0803,153677.1569,21346.16389,47433.46903,4882.722837,293618.2096,91773.08729,41250.21298,44886.91029,6366.549899,61440.01108,160363.3483
Florida,219817.8113,76369.84569,29570.39543,101412.9112,92926.99776,16093.90901,211135.6067,62056.18899,36206.57793,40331.11481,78875.27112,75885.44924,123758.7713
Texas,361622.9052,215616.0266,43301.7471,109937.8505,64467.52425,63450.575,34299.59726,80818.91686,79309.40333,7836.812247,68513.89715,57630.13933,218103.8585
Florida,349293.7141,247647.7643,190531.741,87108.96487,31853.63875,36862.74781,80846.41913,101835.2514,51511.07873,39061.6453,48334.83748,70635.87443,222696.9889
Texas,495715.4369,242167.7597,39220.86734,32609.04818,53006.50818,24831.31709,336799.2982,2135.135529,13657.12396,31666.48664,90176.44231,51457.2285,283541.6374
New York,72913.20183,167987.7854,115706.827,76659.47937,7539.475474,31337.50684,291340.5349,48943.91369,74160.21425,21048.04561,34943.64717,31625.13214,99314.28087
Texas,61013.7282,158450.1182,117966.321,48204.08101,97284.25533,68497.56155,358430.9849,108961.9369,40291.90984,13447.03631,30843.53093,34635.16758,81042.15946
Nevada,364926.0204,47148.4086,100476.7701,65265.04617,36645.93029,60170.92237,51435.1134,89097.25067,27029.50052,43126.71039,87534.03986,6950.393141,174077.8707
Nevada,293409.5893,233727.1144,130725.3235,97492.34923,48308.86814,22512.91638,396137.9012,65598.12355,38174.36358,35309.22471,80104.79017,3485.118424,215879.6822
Nevada,144338.7266,85065.76723,49816.21153,112291.7819,36173.11345,10282.64538,87715.65201,64027.69872,50277.8998,27839.25556,52468.02144,55942.57273,96799.79188
Nevada,48915.4908,151525.1497,112769.1422,36369.25425,68568.66128,20907.85951,9653.051133,42384.64161,34968.43613,30868.85816,14812.00447,35635.88247,71651.18332
Florida,51972.5423,88860.85741,77573.78477,61988.15338,66560.98367,73739.75963,398982.0609,62941.9435,24948.67149,5462.242922,23077.0042,44624.99038,71974.34947
New York,448153.5286,44479.36708,134025.1156,41835.91251,71816.90874,46945.51819,116024.1848,78990.60074,40451.70085,24222.06828,66310.34306,45055.23856,222063.2316
Texas,104014.9891,190719.5206,32538.59096,31397.47885,27546.17973,43144.93649,268867.6837,50785.20157,2898.118164,10491.31435,39734.04131,22912.68925,91141.03462
Texas,168452.0654,21027.95027,116321.0963,117941.3086,32251.17964,48115.09438,74789.5141,85984.22442,77477.28676,11210.80027,83974.37278,38595.50836,109949.4053
Nevada,121061.6371,225850.3441,41127.7193,136569.3988,13399.87188,29916.23299,234190.2702,103486.635,17923.54446,33403.89415,95095.59091,38190.05751,124821.1694
Nevada,183948.1899,98688.1046,59335.39731,56794.36348,65895.48721,64761.45461,362093.8196,19407.49693,5346.556749,45651.55144,80952.41868,31685.75048,124189.0056
California,44017.68295,5039.734436,47648.41106,113189.2808,4939.915606,42339.61369,131471.5611,54734.09572,65716.1706,20784.07391,38999.45145,65833.35529,41751.20241
New York,264339.2975,155783.0961,40653.36707,134755.3028,60170.55122,10223.08432,269750.3205,49554.39086,77619.67675,11179.71438,79291.27006,36641.95629,168700.3393
Florida,43130.15616,18821.31302,166013.6356,127226.3832,87099.8926,11196.14486,79221.91758,82808.31168,81569.08403,32788.59992,36441.284,48687.91744,50971.14754
Texas,402174.6888,86470.01956,60712.97569,29056.3815,89192.38268,43411.87257,251794.1825,30734.22837,49857.40908,43688.16527,18375.8086,71746.08951,201856.6689
California,124518.9201,213558.0638,185789.1375,143531.1985,45454.73828,74989.04723,137897.889,77189.85888,21331.45028,37667.62126,5272.534077,69432.45621,162543.6246
California,274605.8382,23493.43838,194135.6724,57748.11318,46471.06513,25359.81761,88427.26214,105421.2198,73985.54005,43569.1043,39800.23785,71343.3541,136535.6229
Texas,441238.7529,252604.8552,116395.7916,52207.61785,8619.949118,69693.75234,128706.91,50757.66038,70271.59464,27291.17888,90548.81176,22330.39472,281645.7073
Florida,328929.9108,6126.877184,32885.21892,11239.83644,67405.73752,61363.55134,75642.22206,109410.8683,25380.80268,37841.93597,25420.6856,3763.616576,144755.3031
California,271149.3154,77813.04141,78036.90746,73953.70081,82304.68262,20577.18299,361256.8626,119186.4849,90437.36783,7863.163409,22238.29016,21624.27719,159228.8091
California,168923.539,223566.6966,160557.7914,18134.01511,25220.85041,3870.919117,161888.8201,13624.95394,11332.77435,18065.45615,97042.43695,23017.8803,136845.1933
New York,173170.9374,98299.69417,76641.1921,38783.8935,42708.78728,9045.933946,101885.3255,28733.32937,98286.13572,20087.90906,4450.403059,72839.46581,104648.9425
Florida,338048.608,35058.25448,21968.35757,48907.50802,84045.09434,58551.02077,182121.0972,114095.1904,86164.53329,26053.49157,79006.65074,52290.17589,160360.7565
California,497128.287,111269.006,113573.0576,121706.2959,87834.9263,16773.90931,131611.7859,115040.9947,69101.9659,46524.74165,33494.25566,7454.612809,251133.3269
Florida,334301.203,84766.01948,169798.566,131572.3203,25074.81805,30330.40272,299045.6053,12627.16577,93936.23894,43840.53145,5673.819773,11694.90908,192908.4585
Texas,283313.8745,253600.0111,160205.6455,46765.01498,55506.49282,40634.23411,388631.8652,2784.821545,72508.80566,7591.749122,91944.64894,13298.41392,207028.5813
Nevada,368018.75,97437.63569,39149.01233,129087.3219,20056.82191,58311.98531,178023.2944,20170.90277,19855.24271,9466.692942,15684.94836,50803.31811,214572.5404
California,237950.75,237735.0792,136189.0998,128870.1787,11085.99765,9945.266637,345108.193,119525.5212,44773.45767,18524.38693,56074.36981,59097.70802,181390.2872
New York,39469.74787,268102.2827,47998.33137,115168.3407,91200.92964,33102.94602,228515.9141,22419.95438,8078.799409,15246.44943,28857.31233,68911.86893,111939.8387
Texas,285525.4398,132976.1388,47550.46924,23710.87687,82230.24292,39320.75982,67108.08771,60803.1652,39576.08481,31123.7767,8388.894614,75310.28751,166452.1585
Florida,479236.3894,273433.2274,175443.9958,104167.7813,76243.45528,43725.33805,277795.9831,101961.7094,74418.69895,45236.02634,6892.403595,16934.66003,291464.7395
Texas,95898.44176,116308.8259,53685.44578,141863.5616,5827.865563,65650.49067,207806.6264,3427.791672,39257.89174,48152.28554,13324.55649,25472.02629,101607.4228
California,348102.3965,289403.1329,56333.23257,103015.9909,84529.15048,14562.57741,261989.5767,72934.18889,33699.12337,33026.54467,8993.967361,19985.50758,235862.2556
Florida,108457.5074,31340.40974,5127.411198,51079.29367,44366.36351,64818.68469,356426.528,33966.02842,59940.21653,42069.80087,76534.69532,29342.16383,45964.47799
Nevada,272555.5654,207670.6836,174780.4617,76085.73898,34897.11721,55737.39579,178971.6554,103617.8551,87348.24837,26734.90781,49585.48782,73258.54349,204063.0531
Texas,57371.46033,150675.1419,159555.9886,97567.30642,55101.15974,44913.79432,360965.1612,34731.87676,5710.736062,11208.0204,35603.42495,46433.89279,88166.26359
California,230681.7588,119356.3976,127329.1423,77564.42049,10043.97103,56262.70176,301514.2606,82723.93071,39161.57304,26709.73219,43000.15319,59317.15989,143680.1393
New York,380520.0312,191650.0042,151301.824,19753.03538,75908.00839,33549.40138,197998.9457,81232.13626,16665.83344,28199.04747,93036.78009,39719.41965,236267.7352
Florida,180310.0469,212637.842,34649.47065,48185.47861,58661.07261,11933.40929,243272.7436,27357.73231,69840.07082,37380.42065,91253.67765,3279.775154,140816.5642
Texas,335806.745,6287.164547,94373.10094,120754.6125,19472.41959,53595.45398,133604.5473,5141.104784,11466.73148,11774.2665,72136.29505,6071.443394,172955.867
Texas,399770.4808,54251.16118,73487.78053,129489.8708,19634.98778,42449.11223,393520.9334,49700.69928,66815.9681,19047.20872,88698.87299,43495.91947,219170.6438
Nevada,464317.1315,215348.5849,23286.42262,22320.40484,19240.61651,51510.60924,268603.7094,35413.98508,29331.90621,18837.34599,33325.5067,57784.33375,247655.8909
Nevada,124974.6201,201583.697,99795.44462,142953.2394,6643.236368,27701.9037,22319.50674,97268.3522,20692.76456,48012.54019,39348.71395,18011.11167,137408.8931
New York,205664.7987,289984.014,184544.2318,50665.74744,59192.04649,72642.45961,134015.6528,96243.33843,93698.90322,22753.30306,62143.79382,58030.85635,182838.6374
New York,84683.84653,229506.1481,12811.52821,100022.4333,84194.46958,47402.21962,251209.2013,55385.85031,2833.933098,37999.6044,63115.34284,65042.59611,138318.2368
California,496316.9161,285477.9488,61834.87813,113270.1216,2732.323185,7746.796259,27251.64473,73174.95481,44339.94992,37789.75769,49206.58413,33539.90079,284503.4975
California,464230.4743,212249.448,45470.48256,122168.0427,5851.459852,36534.51527,14434.25557,72906.8824,3141.072254,14011.66506,41264.46915,59967.11939,270098.5531
New York,274578.9938,92925.40155,51438.59746,141970.9559,57704.25739,60752.12832,182759.5746,99431.81966,48875.71176,29021.61478,98645.67054,32918.36608,173288.0218
New York,422596.3142,36082.65206,182144.7376,48312.09311,82130.07285,63736.63038,136412.621,51575.28728,50603.6904,44820.84177,82470.11536,54589.69973,216368.9542
Florida,265269.4089,235638.0397,96273.46558,129058.9553,33347.15017,40073.16717,178127.9502,33778.1549,32844.58467,24284.68825,44628.05939,61355.7669,189583.8896
Nevada,315556.9871,195024.0203,95928.38552,21489.66171,35611.82548,71685.0581,108763.8574,32539.15526,14084.01597,47310.75786,73274.66277,79362.20285,194104.1494
California,53670.97174,19214.87366,153312.2503,106346.0541,60038.30325,22145.80654,70063.51004,64806.88123,38262.36624,11508.45324,28417.04594,28286.3363,38130.49562
Nevada,380082.506,111214.8874,35125.97978,111812.704,28147.07602,33437.29708,277211.626,54448.63613,67554.03105,4633.796183,11816.59397,33472.22167,206993.2374
Nevada,72579.60698,287255.9456,100016.744,102303.0397,3634.228242,71989.15593,208255.5909,53374.37175,78457.18506,44681.23978,36538.2405,14083.98469,133885.5527
New York,414773.1388,152618.338,88847.11675,39342.58095,73787.62329,71804.2806,84060.91344,11845.34335,53544.30964,42536.3787,41491.33441,17121.77161,227526.3766
Florida,393193.763,132655.0951,121397.5847,131210.3858,62939.34138,55171.30874,131237.8234,86513.84514,59393.60505,49636.90392,3620.638207,55778.20521,196810.4475
Texas,357284.9019,140021.3835,199913.7521,26991.05258,58494.84391,68859.46322,238764.1235,26434.66587,20861.02074,34290.28092,81849.61616,73446.60162,200352.3997
